year,PdDistrict,Category,Descript,incident_count
2003,RICHMOND,SUICIDE,"ATTEMPTED SUICIDE BY LACERATION",3
2003,RICHMOND,SUICIDE,SUICIDE,1
2003,RICHMOND,SUICIDE,"SUICIDE BY FIREARMS",1
2003,RICHMOND,SUICIDE,"SUICIDE BY STRANGULATION",2
2003,RICHMOND,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS CHILD",4
2003,RICHMOND,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS FEMALE",11
2003,RICHMOND,"SUSPICIOUS OCC","SUSPICIOUS AUTO, POSSIBLY SEX",3
2003,RICHMOND,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE",303
2003,RICHMOND,"SUSPICIOUS OCC","SUSPICIOUS PERSON",11
2003,RICHMOND,"SUSPICIOUS OCC","UNUSUAL OCCURENCE",1
2003,RICHMOND,TRESPASS,TRESPASSING,56
2003,RICHMOND,VANDALISM,"DAMAGE TO MAIL BOX",1
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF",4
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",37
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",2
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, BUILDING UNDER CONSTRUCTION",2
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, FICTITIOUS PHONE CALLS",1
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",42
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",1
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",5
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",130
2003,RICHMOND,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",286
2003,RICHMOND,"VEHICLE THEFT","ATTEMPTED STOLEN VEHICLE",9
2003,RICHMOND,"VEHICLE THEFT","RECOVERED VEHICLE - STOLEN OUTSIDE SF",50
2003,RICHMOND,"VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE",30
2003,RICHMOND,"VEHICLE THEFT","STOLEN AUTOMOBILE",384
2003,RICHMOND,"VEHICLE THEFT","STOLEN MOTORCYCLE",37
2003,RICHMOND,"VEHICLE THEFT","STOLEN TRAILER",1
2003,RICHMOND,"VEHICLE THEFT","STOLEN TRUCK",91
2003,RICHMOND,"VEHICLE THEFT","TAMPERING WITH A VEHICLE",11
2003,RICHMOND,"VEHICLE THEFT","VEHICLE, RECOVERED, AUTO",361
2003,RICHMOND,"VEHICLE THEFT","VEHICLE, RECOVERED, BUS",2
2003,RICHMOND,"VEHICLE THEFT","VEHICLE, RECOVERED, CAMPER-HOUSE CAR-MOTOR HOME",1
2003,RICHMOND,"VEHICLE THEFT","VEHICLE, RECOVERED, MOTORCYCLE",23
2003,RICHMOND,"VEHICLE THEFT","VEHICLE, RECOVERED, OTHER VEHICLE",81
2003,RICHMOND,WARRANTS,"ENROUTE TO ADULT AUTHORITY",10
2003,RICHMOND,WARRANTS,"ENROUTE TO DEPARTMENT OF CORRECTIONS",11
2003,RICHMOND,WARRANTS,"ENROUTE TO OUTSIDE JURISDICTION",62
2003,RICHMOND,WARRANTS,"ENROUTE TO PAROLE OFFICER",4
2003,RICHMOND,WARRANTS,"ENROUTE TO PROBATION OFFICER",1
2003,RICHMOND,WARRANTS,"ENROUTE TO U.S. MARSHALL",2
2003,RICHMOND,WARRANTS,"WARRANT ARREST",118
2003,RICHMOND,"WEAPON LAWS","CARRYING A CONCEALED WEAPON",5
2003,RICHMOND,"WEAPON LAWS","DISCHARGE FIREARM AT AN INHABITED DWELLING",3
2003,RICHMOND,"WEAPON LAWS","DISCHARGE FIREARM WITHIN CITY LIMITS",4
2003,RICHMOND,"WEAPON LAWS","EXHIBITING DEADLY WEAPON IN A THREATING MANNER",5
2003,RICHMOND,"WEAPON LAWS","LOITERING WHILE CARRYING CONCEALED WEAPON",7
2003,RICHMOND,"WEAPON LAWS","POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT",10
2003,RICHMOND,"WEAPON LAWS","POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN",2
2003,RICHMOND,"WEAPON LAWS","POSS OF LOADED FIREARM",19
2003,RICHMOND,"WEAPON LAWS","POSS OF PROHIBITED WEAPON",9
2003,RICHMOND,"WEAPON LAWS","POSSESSION OF AIR GUN",6
2003,SOUTHERN,ARSON,ARSON,7
2003,SOUTHERN,ARSON,"ARSON OF A COMMERCIAL BUILDING",1
2003,SOUTHERN,ARSON,"ARSON OF A VACANT BUILDING",1
2003,SOUTHERN,ARSON,"ARSON OF A VEHICLE",9
2003,SOUTHERN,ARSON,"ARSON OF AN INHABITED DWELLING",5
2003,SOUTHERN,ARSON,"ATTEMPTED ARSON",4
2003,SOUTHERN,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",1
2003,SOUTHERN,ASSAULT,"AGGRAVATED ASSAULT ON POLICE OFFICER WITH A GUN",1
2003,SOUTHERN,ASSAULT,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON",188
2003,SOUTHERN,ASSAULT,"AGGRAVATED ASSAULT WITH A GUN",12
2003,SOUTHERN,ASSAULT,"AGGRAVATED ASSAULT WITH A KNIFE",70
2003,SOUTHERN,ASSAULT,"AGGRAVATED ASSAULT WITH BODILY FORCE",129
2003,SOUTHERN,ASSAULT,ASSAULT,16
2003,SOUTHERN,ASSAULT,"ASSAULT BY POISONING",1
2003,SOUTHERN,ASSAULT,"ASSAULT BY POLICE OFFICER",1
2003,SOUTHERN,ASSAULT,"ASSAULT ON A POLICE OFFICER WITH A DEADLY WEAPON",9
2003,SOUTHERN,ASSAULT,"ASSAULT WITH CAUSTIC CHEMICALS",3
2003,SOUTHERN,ASSAULT,"ATTEMPTED HOMICIDE WITH A DANGEROUS WEAPON",2
2003,SOUTHERN,ASSAULT,"ATTEMPTED HOMICIDE WITH A GUN",2
2003,SOUTHERN,ASSAULT,"ATTEMPTED HOMICIDE WITH A KNIFE",3
2003,SOUTHERN,ASSAULT,"ATTEMPTED SIMPLE ASSAULT",11
2003,SOUTHERN,ASSAULT,BATTERY,878
2003,SOUTHERN,ASSAULT,"BATTERY DURING LABOR DISPUTE",1
2003,SOUTHERN,ASSAULT,"BATTERY OF A POLICE OFFICER",59
2003,SOUTHERN,ASSAULT,"CHILD ABUSE (PHYSICAL)",25
2003,SOUTHERN,ASSAULT,"INFLICT INJURY ON COHABITEE",148
2003,SOUTHERN,ASSAULT,"MAYHEM WITH A DEADLY WEAPON",2
2003,SOUTHERN,ASSAULT,"MAYHEM WITH A KNIFE",2
2003,SOUTHERN,ASSAULT,"MAYHEM WITH BODILY FORCE",1
2003,SOUTHERN,ASSAULT,STALKING,19
2003,SOUTHERN,ASSAULT,"THREATENING PHONE CALL(S)",14
2003,SOUTHERN,ASSAULT,"THREATS AGAINST LIFE",378
2003,SOUTHERN,ASSAULT,"UNLAWFUL DISSUADING/THREATENING OF A WITNESS",2
2003,SOUTHERN,ASSAULT,"WILLFUL CRUELTY TO CHILD",4
2003,SOUTHERN,"BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (FELONY)",8
2003,SOUTHERN,"BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",26
2003,SOUTHERN,BRIBERY,"BRIBERY OF EXECUTIVE OFFICER",1
2003,SOUTHERN,BRIBERY,"BRIBERY OF WITNESSES",3
2003,SOUTHERN,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",10
2003,SOUTHERN,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",45
2003,SOUTHERN,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",47
2003,SOUTHERN,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",6
2003,SOUTHERN,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",6
2003,SOUTHERN,BURGLARY,"BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY",4
2003,SOUTHERN,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",23
2003,SOUTHERN,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",1
2003,SOUTHERN,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",15
2003,SOUTHERN,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",15
2003,SOUTHERN,BURGLARY,"BURGLARY OF STORE, ATTEMPTED FORCIBLE ENTRY",7
2003,SOUTHERN,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",28
2003,SOUTHERN,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",94
2003,SOUTHERN,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",8
2003,SOUTHERN,BURGLARY,"BURGLARY OF WAREHOUSE, UNLAWFUL ENTRY",4
2003,SOUTHERN,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",16
2003,SOUTHERN,BURGLARY,"BURGLARY, FORCIBLE ENTRY",84
2003,SOUTHERN,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",3
2003,SOUTHERN,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",5
2003,SOUTHERN,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",14
2003,SOUTHERN,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",88
2003,SOUTHERN,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, FORCIBLE ENTRY",1
2003,SOUTHERN,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, UNLAWFUL ENTRY",3
2003,SOUTHERN,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, ATT. FORCIBLE",1
2003,SOUTHERN,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",17
2003,SOUTHERN,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",15
2003,SOUTHERN,BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, ATT. FORCIBLE",1
2003,SOUTHERN,BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, FORCIBLE ENTRY",1
2003,SOUTHERN,BURGLARY,"BURGLARY,HOTEL UNDER CONSTRUCTION, FORCIBLE ENTRY",1
2003,SOUTHERN,BURGLARY,"BURGLARY,HOTEL UNDER CONSTRUCTION, UNLAWFUL ENTRY",1
2003,SOUTHERN,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",1
2003,SOUTHERN,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",4
2003,SOUTHERN,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",9
2003,SOUTHERN,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",82
2003,SOUTHERN,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",68
2003,SOUTHERN,BURGLARY,"SAFE BURGLARY OF A HOTEL",1
2003,SOUTHERN,BURGLARY,"SAFE BURGLARY OF A WAREHOUSE",1
2003,SOUTHERN,BURGLARY,"SAFE BURGLARY OF AN APARTMENT",1
2003,SOUTHERN,BURGLARY,"SAFE BURGLARY WITH EXPLOSIVES",1
2003,SOUTHERN,"DISORDERLY CONDUCT","COMMITTING PUBLIC NUISANCE",72
2003,SOUTHERN,"DISORDERLY CONDUCT","DISTURBING THE PEACE",28
2003,SOUTHERN,"DISORDERLY CONDUCT","DISTURBING THE PEACE, COMMOTION",2
2003,SOUTHERN,"DISORDERLY CONDUCT","DISTURBING THE PEACE, FIGHTING",10
2003,SOUTHERN,"DISORDERLY CONDUCT","MAINTAINING A PUBLIC NUISANCE",3
2003,SOUTHERN,"DISORDERLY CONDUCT","MAINTAINING A PUBLIC NUISANCE AFTER NOTIFICATION",42
2003,SOUTHERN,"DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL",41
2003,SOUTHERN,"DRIVING UNDER THE INFLUENCE","DRIVING WHILE UNDER THE INFLUENCE OF DRUGS",4
2003,SOUTHERN,DRUG/NARCOTIC,"FORGE OR ALTER PRESCRIPTION",3
2003,SOUTHERN,DRUG/NARCOTIC,"MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED",7
2003,SOUTHERN,DRUG/NARCOTIC,"PLANTING/CULTIVATING MARIJUANA",1
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF AMPHETAMINE",14
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF AMPHETAMINE FOR SALES",12
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF BASE/ROCK COCAINE",389
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF BASE/ROCK COCAINE FOR SALE",42
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF COCAINE",49
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF COCAINE FOR SALES",7
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF CONTROLLED SUBSTANCE",104
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF CONTROLLED SUBSTANCE FOR SALE",3
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF HALLUCINOGENIC",6
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF HALLUCINOGENIC FOR SALES",1
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF HEROIN",89
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF HEROIN FOR SALES",10
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF MARIJUANA",403
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF MARIJUANA FOR SALES",49
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF METH-AMPHETAMINE",178
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF METH-AMPHETAMINE FOR SALE",9
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF NARCOTICS PARAPHERNALIA",464
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF OPIATES",1
2003,SOUTHERN,DRUG/NARCOTIC,"POSSESSION OF OPIUM",2
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF AMPHETAMINE",11
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF BASE/ROCK COCAINE",80
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF COCAINE",6
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF CONTROLLED SUBSTANCE",2
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF HEROIN",14
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF MARIJUANA",48
2003,SOUTHERN,DRUG/NARCOTIC,"SALE OF METH-AMPHETAMINE",1
2003,SOUTHERN,DRUG/NARCOTIC,"TRANSPORTAION OF CONTROLLED SUBSTANCE",1
2003,SOUTHERN,DRUG/NARCOTIC,"TRANSPORTATION OF COCAINE",1
2003,SOUTHERN,DRUG/NARCOTIC,"TRANSPORTATION OF MARIJUANA",2
2003,SOUTHERN,DRUG/NARCOTIC,"TRANSPORTATION OF METH-AMPHETAMINE",3
2003,SOUTHERN,DRUG/NARCOTIC,"UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE",33
2003,SOUTHERN,DRUG/NARCOTIC,"UNDER THE INFLUENCE OF CONTROLLED SUBSTANCES",6
2003,SOUTHERN,DRUG/NARCOTIC,"VISITING WHERE DRUGS ARE USED OR SMOKED",1
2003,SOUTHERN,DRUNKENNESS,"UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE",134
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLED VEHICLE",7
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT",22
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY COLLECTOR",1
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE",19
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT LEASED PROPERTY",1
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT PUBLIC/PRIVATE OFFICIAL",1
2003,SOUTHERN,EMBEZZLEMENT,"EMBEZZLEMENT, PETTY THEFT BY EMPLOYEE",4
2003,SOUTHERN,EXTORTION,"ATTEMPTED EXTORTION",2
2003,SOUTHERN,EXTORTION,EXTORTION,1
2003,SOUTHERN,"FAMILY OFFENSES","ABANDONMENT OF CHILD",5
2003,SOUTHERN,"FAMILY OFFENSES","CONCEALMENT/REMOVAL OF CHILD WITHOUT CONSENT",1
2003,SOUTHERN,"FAMILY OFFENSES","DESERTION OF CHILD",3
2003,SOUTHERN,"FAMILY OFFENSES","FAILURE TO PROVIDE FOR CHILD",2
2003,SOUTHERN,"FAMILY OFFENSES","IMMORAL ACTS OR DRUNK IN PRESENCE OF CHILD",1
2003,SOUTHERN,"FAMILY OFFENSES","MINOR WITHOUT PROPER PARENTAL CARE",1
2003,SOUTHERN,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",217
2003,SOUTHERN,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (MISDEMEANOR)",6
2003,SOUTHERN,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",111
2003,SOUTHERN,FORGERY/COUNTERFEITING,"CHECKS, POSSESSION WITH INTENT TO PASS",27
2003,SOUTHERN,FORGERY/COUNTERFEITING,"COUNTERFEITING, COINS OR NOTES",25
2003,SOUTHERN,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",11
2003,SOUTHERN,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",48
2003,SOUTHERN,FORGERY/COUNTERFEITING,"FORGERY, FALSE ENTRIES IN RECORDS OR RETURNS",8
2003,SOUTHERN,FORGERY/COUNTERFEITING,"FORGERY, NOTES",46
2003,SOUTHERN,FORGERY/COUNTERFEITING,"FORGERY, POSSESSION DRIVERS LICENSE OR ID-CARD",5
2003,SOUTHERN,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",21
2003,SOUTHERN,FRAUD,"CREDIT CARD, THEFT BY USE OF",341
2003,SOUTHERN,FRAUD,"CREDIT CARD, THEFT OF",30
2003,SOUTHERN,FRAUD,"DEFRAUDING AN INNKEEPER",30
2003,SOUTHERN,FRAUD,"DEFRAUDING OF VEHICLE REPAIRMAN",1
2003,SOUTHERN,FRAUD,"FALSE ID TO PEACE OFFICER",68
2003,SOUTHERN,FRAUD,"FALSE PRETENSES, GRAND THEFT",61
2003,SOUTHERN,FRAUD,"FALSE PRETENSES, PETTY THEFT",40
2003,SOUTHERN,FRAUD,"FORGERY, CREDIT CARD",22
2003,SOUTHERN,FRAUD,"FRAUDULENT AUCTION",1
2003,SOUTHERN,FRAUD,"FRAUDULENT CREDIT APPLICATION",46
2003,SOUTHERN,FRAUD,"FRAUDULENT USE OF AUTOMATED TELLER CARD",18
2003,SOUTHERN,FRAUD,"SHORT CHANGE, PETTY THEFT",2
2003,SOUTHERN,FRAUD,"TRICK AND DEVICE, ATTEMPTED",1
2003,SOUTHERN,FRAUD,"TRICK AND DEVICE, GRAND THEFT",7
2003,SOUTHERN,FRAUD,"TRICK AND DEVICE, PETTY THEFT",15
2003,SOUTHERN,GAMBLING,GAMBLING,4
2003,SOUTHERN,GAMBLING,"POSSESSION OF GAMBLING DEVICES",1
2003,SOUTHERN,KIDNAPPING,"ATTEMPTED KIDNAPPING, ADULT VICTIM",1
2003,SOUTHERN,KIDNAPPING,"ATTEMPTED KIDNAPPING, JUVENILE VICTIM",2
2003,SOUTHERN,KIDNAPPING,"CHILD STEALING",5
2003,SOUTHERN,KIDNAPPING,"FALSE IMPRISONMENT",26
2003,SOUTHERN,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",7
2003,SOUTHERN,KIDNAPPING,"KIDNAPPING, JUVENILE VICTIM",3
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED GRAND THEFT FROM PERSON",1
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED GRAND THEFT PICKPOCKET",2
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED PETTY THEFT OF PROPERTY",9
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED SHOPLIFTING",5
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED THEFT COIN OPERATED MACHINE",1
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED THEFT FROM A BUILDING",5
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED THEFT FROM LOCKED VEHICLE",76
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED THEFT FROM UNLOCKED VEHICLE",1
2003,SOUTHERN,LARCENY/THEFT,"ATTEMPTED THEFT OF A BICYCLE",4
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT AUTO STRIP",6
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT BICYCLE",181
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT BY PROSTITUTE",3
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT COIN OPERATED MACHINE",1
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT FROM A BUILDING",324
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT FROM LOCKED AUTO",1599
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT FROM PERSON",220
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT FROM UNLOCKED AUTO",59
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT MOTORCYCLE STRIP",1
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT OF PROPERTY",177
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT PHONE BOOTH",1
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT PICKPOCKET",445
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT PURSESNATCH",27
2003,SOUTHERN,LARCENY/THEFT,"GRAND THEFT SHOPLIFTING",73
2003,SOUTHERN,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",32
2003,SOUTHERN,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",73
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT AUTO STRIP",8
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT BICYCLE",69
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT COIN OPERATED MACHINE",5
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT FROM A BUILDING",336
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT FROM LOCKED AUTO",883
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT FROM UNLOCKED AUTO",49
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT MOTORCYCLE STRIP",2
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT OF PROPERTY",317
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT PHONE BOOTH",2
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT SHOPLIFTING",591
2003,SOUTHERN,LARCENY/THEFT,"PETTY THEFT WITH PRIOR",279
2003,SOUTHERN,"LIQUOR LAWS","CONSUMING ALCOHOL IN PUBLIC VIEW",36
2003,SOUTHERN,"LIQUOR LAWS","FALSE EVIDENCE OF AGE BY MINOR",1
2003,SOUTHERN,"LIQUOR LAWS","LICENSE REQUIRED TO SELL ALCOHOL",1
2003,SOUTHERN,"LIQUOR LAWS","MISCELLANEOUS LIQOUR LAW VIOLATION",4
2003,SOUTHERN,"LIQUOR LAWS","POSSESSION OF ALCOHOL BY MINOR",10
2003,SOUTHERN,"LIQUOR LAWS","SALE OF ALCOHOL TO MINOR",1
2003,SOUTHERN,"LIQUOR LAWS","SELL OR FURNISH ALCOHOL TO INTOXICATED PERSON",1
2003,SOUTHERN,LOITERING,BEGGING,3
2003,SOUTHERN,LOITERING,"INCITING TO RIOT",3
2003,SOUTHERN,LOITERING,LOITERING,13
2003,SOUTHERN,LOITERING,"LOITERING ABOUT SCHOOL/PLAYGROUND",2
2003,SOUTHERN,LOITERING,"OBSTRUCTING PUBLIC THOROUGHFARE",2
2003,SOUTHERN,LOITERING,"REFUSING TO DISPERSE UPON LAWFUL COMMAND",5
2003,SOUTHERN,LOITERING,"UNLAWFUL ASSEMBLY",14
2003,SOUTHERN,"MISSING PERSON","FOUND PERSON",94
2003,SOUTHERN,"MISSING PERSON","MISSING ADULT",121
2003,SOUTHERN,"MISSING PERSON","MISSING JUVENILE",88
2003,SOUTHERN,NON-CRIMINAL,"ACCIDENTAL BURNS",1
2003,SOUTHERN,NON-CRIMINAL,"AIDED CASE",89
2003,SOUTHERN,NON-CRIMINAL,"AIDED CASE, DOG BITE",12
2003,SOUTHERN,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",28
2003,SOUTHERN,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",343
2003,SOUTHERN,NON-CRIMINAL,"COURTESY REPORT",27
2003,SOUTHERN,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",109
2003,SOUTHERN,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",16
2003,SOUTHERN,NON-CRIMINAL,"DEATH, ACCIDENTAL",1
2003,SOUTHERN,NON-CRIMINAL,"DEATH, NON-MANSLAUGHTER AUTO ACCIDENT",1
2003,SOUTHERN,NON-CRIMINAL,"FIRE REPORT",20
2003,SOUTHERN,NON-CRIMINAL,"FOUND PROPERTY",187
2003,SOUTHERN,NON-CRIMINAL,"IMPOUNDED VEHICLE",9
2003,SOUTHERN,NON-CRIMINAL,"LOCATED PROPERTY",21
2003,SOUTHERN,NON-CRIMINAL,"LOST PROPERTY",1646
2003,SOUTHERN,NON-CRIMINAL,"MISPLACED VEHICLE",3
2003,SOUTHERN,NON-CRIMINAL,"PROPERTY FOR IDENTIFICATION",33
2003,SOUTHERN,NON-CRIMINAL,SHELTER,7
2003,SOUTHERN,NON-CRIMINAL,"TARASOFF REPORT",19
2003,SOUTHERN,NON-CRIMINAL,"TRAFFIC ACCIDENT",4
2003,SOUTHERN,NON-CRIMINAL,"TURNED IN GUN",5
2003,SOUTHERN,"OTHER OFFENSES","ACTS AGAINST PUBLIC TRANSIT",9
2003,SOUTHERN,"OTHER OFFENSES","ADVERTISING DISTRIBUTORS PERMIT VIOLATION",2
2003,SOUTHERN,"OTHER OFFENSES","AGGRESSIVE SOLICITING",2
2003,SOUTHERN,"OTHER OFFENSES","AID OR HARBOR FELON",1
2003,SOUTHERN,"OTHER OFFENSES","BEYOND PARENTAL CONTROL",5
2003,SOUTHERN,"OTHER OFFENSES",CONSPIRACY,83
2003,SOUTHERN,"OTHER OFFENSES","CONTRIBUTING TO THE DELINQUENCY OF MINOR",7
2003,SOUTHERN,"OTHER OFFENSES","CRUELTY TO ANIMALS",5
2003,SOUTHERN,"OTHER OFFENSES","DANGER OF LEADING IMMORAL LIFE",4
2003,SOUTHERN,"OTHER OFFENSES","DEFRAUDING TAXI DRIVER",8
